이름,날짜,상대,결과,점수,타순,P,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,투구,avLI,RE24,WPA
정근우,09-08,@LG,L,1:5,1,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.286,0.356,0.429,0.784,15,0.78,-0.88,-0.077
정근우,09-11,@삼성,W,8:7,1,1B,1,5,1,1,0,0,1,4,4,0,0,1,0,0,1,0,0,0,0.284,0.354,0.433,0.787,20,1.32,1.47,0.062
정근우,09-13,SK,L,1:2,1,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.282,0.350,0.436,0.787,12,2.43,-1.66,-0.246
정근우,09-15,LG,L,4:12,1,1B,1,3,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.283,0.352,0.438,0.790,14,0.38,0.79,0.022
정근우,09-18,@NC,L,3:10,1,1B,1,2,0,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0.284,0.355,0.439,0.794,15,0.67,0.47,0.056
정근우,09-20,@SK,W,8:2,1,1B,1,4,2,2,0,0,1,5,2,1,0,0,1,0,0,1,0,0,0.292,0.362,0.459,0.821,14,0.38,1.85,0.059
정근우,09-22,KIA,L,5:11,1,1B,1,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.295,0.365,0.468,0.833,14,0.40,-0.30,-0.024
정근우,09-25,삼성,D,:,1,1B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.298,0.370,0.467,0.837,15,0.50,-0.30,-0.008
정근우,09-27,두산,W,9:6,1,DH,1,5,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.299,0.369,0.463,0.832,16,1.06,-1.04,-0.038
정근우,09-29,@KIA,L,3:4,1,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298,0.370,0.461,0.831,11,0.96,-0.87,-0.092
정근우,10-03,롯데,W,7:6,1,DH,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.303,0.376,0.462,0.838,17,1.02,-1.00,-0.035
정근우,10-06,@롯데,L,5:8,1,1B,1,4,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.305,0.378,0.464,0.842,17,0.87,1.00,0.115
정근우,10-10,@KIA,L,1:6,1,DH,1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.304,0.377,0.462,0.839,13,1.56,-1.86,-0.166
정근우,10-19,넥센,L,2:3,1,1B,1,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,22,2.54,-0.95,-0.045
정근우,10-22,@넥센,W,4:3,1,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0.286,0.167,0.452,14,1.03,-0.88,-0.103
정근우,03-25,@넥센,W,4:1,6,2B,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.143,0.000,0.143,16,1.26,-1.31,-0.074
정근우,03-28,@NC,W,6:2,2,2B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133,0.188,0.133,0.321,21,1.27,-1.49,-0.141
정근우,03-30,SK,L,4:8,2,2B,1,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.217,0.250,0.217,0.467,16,0.83,1.04,0.123
정근우,04-01,SK,L,1:13,5,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.207,0.233,0.207,0.440,14,0.73,-0.38,-0.037
정근우,04-04,롯데,W,7:6,5,2B,1,3,1,1,0,1,0,3,1,0,0,1,0,0,1,0,0,0,0.222,0.256,0.278,0.534,18,1.08,1.34,0.088
정근우,04-08,@KT,W,12:8,2,2B,1,4,2,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.238,0.313,0.286,0.598,30,1.84,1.93,0.193
정근우,04-11,KIA,W,6:4,6,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208,0.304,0.250,0.554,18,0.78,-1.02,-0.082
정근우,04-13,삼성,L,2:4,6,2B,1,3,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0.236,0.328,0.327,0.655,13,1.61,0.46,0.069
정근우,04-15,삼성,W,7:4,6,2B,1,4,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.262,0.361,0.377,0.738,18,1.47,-0.03,0.062
정근우,04-18,@두산,L,4:5,1,2B,1,5,1,3,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0.275,0.363,0.435,0.797,19,1.13,2.01,0.254
정근우,04-20,넥센,L,1:6,9,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.365,0.446,0.811,3,0.05,-0.25,-0.002
정근우,04-22,넥센,L,1:10,9,2B,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263,0.341,0.413,0.753,7,0.27,-0.30,-0.013
정근우,04-26,@KIA,W,3:1,2,2B,1,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.273,0.343,0.409,0.753,12,0.95,-0.28,-0.056
정근우,04-28,@롯데,W,4:2,2,2B,1,4,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0.281,0.346,0.417,0.762,23,0.89,1.19,0.114
정근우,05-01,LG,W,6:5,6,2B,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.284,0.345,0.412,0.757,4,0.92,0.40,0.037
정근우,05-03,LG,W,7:3,7,PH,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.286,0.345,0.410,0.754,9,1.28,-0.07,-0.063
정근우,05-19,@LG,W,2:1,2,2B,1,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0.284,0.347,0.413,0.760,11,0.74,-0.10,0.003
정근우,05-22,두산,W,8:7,2,2B,1,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.280,0.344,0.398,0.742,26,1.53,1.10,0.110
정근우,05-24,두산,L,1:7,2,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.268,0.329,0.386,0.714,9,0.64,-1.60,-0.067
정근우,05-26,@SK,L,2:7,1,2B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.252,0.311,0.363,0.674,14,0.62,-1.08,-0.061
정근우,05-29,NC,W,7:2,1,DH,1,3,1,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0.252,0.318,0.360,0.678,20,0.96,1.42,0.151
정근우,05-31,NC,L,4:5,1,2B,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.253,0.325,0.356,0.681,23,1.08,0.42,0.090
정근우,06-02,@롯데,W,3:2,2,DH,1,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.265,0.331,0.387,0.718,15,1.09,-0.38,-0.052
정근우,06-05,@LG,L,3:7,2,DH,1,3,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0.265,0.333,0.389,0.722,16,0.38,1.04,-0.004
정근우,07-19,@KT,L,7:8,7,LF,1,5,2,2,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0.276,0.344,0.406,0.750,16,2.15,0.34,-0.056
정근우,07-21,@삼성,L,3:4,6,DH,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.271,0.340,0.395,0.736,15,1.02,-0.03,0.009
정근우,07-24,KIA,W,5:0,1,DH,1,4,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0.272,0.348,0.391,0.739,21,0.65,1.39,0.130
정근우,07-26,KIA,W,6:3,1,DH,1,3,2,2,1,0,0,3,0,0,0,0,1,0,0,1,0,0,0.292,0.366,0.411,0.777,18,0.88,0.79,0.141
정근우,07-28,@두산,L,6:13,1,1B,1,5,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.286,0.357,0.404,0.761,17,1.17,-1.21,-0.094
정근우,07-31,KT,L,4:5,1,1B,1,5,2,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.284,0.356,0.412,0.768,19,1.89,0.51,0.142
정근우,08-02,KT,W,5:3,1,DH,1,4,2,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.283,0.355,0.420,0.775,14,2.52,2.72,0.756
정근우,08-05,NC,L,8:10,1,1B,1,5,2,3,1,0,1,7,3,1,0,0,0,0,0,0,0,0,0.288,0.357,0.437,0.794,20,2.27,2.35,0.388
정근우,08-08,@두산,W,8:2,3,DH,1,4,2,3,1,0,0,4,2,0,0,1,0,0,0,0,0,0,0.295,0.366,0.447,0.813,21,0.58,1.92,0.141
정근우,08-10,넥센,L,4:9,3,1B,1,4,1,2,0,0,1,5,1,0,0,0,1,0,0,0,0,0,0.295,0.366,0.455,0.821,20,1.39,0.81,0.003
정근우,08-12,KT,W,5:4,3,DH,1,4,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.286,0.358,0.440,0.799,16,0.98,-0.93,-0.037
정근우,08-16,@삼성,L,2:5,3,1B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.281,0.352,0.431,0.782,13,0.55,-0.59,-0.056
정근우,09-05,롯데,W,11:5,1,1B,1,5,1,3,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0.286,0.357,0.435,0.792,19,0.99,2.06,0.193
정근우,09-07,@KT,L,4:12,1,1B,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.290,0.360,0.435,0.795,9,0.95,-0.33,-0.015
정근우,09-09,@LG,L,5:8,1,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.285,0.354,0.426,0.780,13,0.71,-0.76,-0.061
정근우,09-12,@삼성,W,7:3,1,1B,1,5,1,2,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.286,0.355,0.442,0.797,17,0.82,2.59,0.189
정근우,09-14,SK,L,5:7,1,1B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.282,0.350,0.435,0.786,10,0.67,0.02,0.010
정근우,09-16,LG,W,5:1,1,1B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.282,0.351,0.435,0.786,16,0.58,-0.51,-0.020
정근우,09-19,@NC,W,7:4,1,1B,1,4,1,3,2,0,0,5,1,0,0,0,0,0,0,0,0,1,0.290,0.359,0.449,0.808,10,1.31,1.30,0.095
정근우,09-21,@SK,L,4:5,1,1B,1,5,1,3,0,0,1,6,4,0,0,0,0,0,0,0,0,0,0.297,0.366,0.471,0.836,15,1.98,2.44,0.268
정근우,09-23,KIA,W,8:6,1,1B,1,4,2,3,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0.301,0.371,0.471,0.842,13,1.18,1.00,0.083
정근우,09-26,삼성,W,8:4,1,DH,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.298,0.369,0.464,0.833,7,0.53,-0.42,-0.016
정근우,09-28,두산,W,5:4,1,1B,1,4,2,2,1,0,0,3,1,1,0,1,1,0,0,0,0,0,0.301,0.374,0.467,0.840,22,1.84,1.82,0.236
정근우,09-30,@KIA,L,4:6,1,DH,1,5,1,4,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0.305,0.375,0.466,0.841,24,0.95,1.31,0.091
정근우,10-04,롯데,L,2:7,1,1B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.303,0.377,0.461,0.838,15,0.60,0.42,0.049
정근우,10-09,@KT,W,10:6,1,DH,1,4,3,2,1,0,0,3,1,0,0,0,1,0,0,0,0,0,0.307,0.381,0.467,0.848,12,0.50,1.13,0.080
정근우,10-13,NC,W,10:8,1,1B,1,3,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0.304,0.377,0.461,0.839,18,0.79,0.12,-0.015
정근우,10-20,넥센,L,5:7,1,1B,1,3,1,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.250,0.400,0.250,0.650,27,1.54,0.96,0.096
정근우,10-23,@넥센,L,2:5,1,1B,1,5,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.176,0.263,0.235,0.498,15,1.14,-0.52,-0.066
최정,03-24,롯데,W,6:5,3,3B,1,5,0,1,0,0,0,1,2,1,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,24,1.14,0.72,0.077
최정,03-27,KT,W,8:5,3,3B,1,5,2,1,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0.250,0.357,0.583,0.940,24,0.67,-0.82,-0.101
최정,03-29,KT,L,1:7,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.300,0.364,0.550,0.914,14,0.53,-0.91,-0.056
최정,03-31,@한화,W,12:1,3,3B,1,3,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.222,0.344,0.407,0.751,15,0.51,-1.14,-0.016
최정,04-03,KIA,W,13:3,3,3B,1,4,2,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.278,0.395,0.750,1.145,20,0.49,1.93,0.109
최정,04-07,삼성,W,4:3,3,3B,1,4,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.289,0.396,0.689,1.085,14,1.82,-0.58,-0.140
최정,04-11,@LG,L,0:3,3,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.275,0.383,0.627,1.011,13,0.71,-0.81,-0.073
최정,04-13,NC,W,4:2,3,3B,1,3,0,2,1,0,0,3,3,0,0,0,1,0,1,0,0,0,0.293,0.397,0.621,1.018,10,0.76,2.82,0.184
최정,04-15,NC,W,3:2,3,DH,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.277,0.390,0.615,1.005,16,0.51,-0.87,-0.050
최정,04-18,@KT,W,8:3,3,3B,1,5,2,3,0,0,2,9,2,0,0,0,0,0,0,0,0,0,0.301,0.420,0.685,1.105,24,0.28,1.55,0.073
최정,04-20,@롯데,L,5:10,3,3B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.284,0.402,0.667,1.069,19,0.64,-0.81,-0.053
최정,04-22,@롯데,W,10:4,3,3B,1,4,1,1,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0.278,0.393,0.667,1.059,25,0.25,0.61,0.031
최정,04-25,두산,W,7:6,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.270,0.381,0.660,1.041,17,1.67,-1.12,-0.076
최정,04-27,@넥센,W,8:3,3,3B,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.276,0.392,0.705,1.097,10,0.61,-0.04,0.008
최정,04-29,@넥센,L,5:8,3,DH,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.265,0.385,0.673,1.058,31,0.86,0.44,0.010
최정,05-02,@삼성,W,7:4,3,3B,1,4,1,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0.279,0.397,0.680,1.078,27,0.77,0.16,0.010
최정,05-04,롯데,W,5:4,3,3B,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.271,0.390,0.674,1.064,24,1.00,0.55,0.108
최정,05-08,@NC,L,0:9,3,3B,1,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.277,0.389,0.664,1.053,19,0.83,-0.56,-0.017
최정,05-10,@NC,W,6:2,3,3B,1,4,1,1,0,0,1,4,2,0,0,1,0,0,1,0,0,0,0.275,0.387,0.669,1.056,16,0.84,1.05,0.200
최정,05-13,LG,W,10:0,3,3B,1,3,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0.273,0.388,0.667,1.054,26,0.45,0.13,-0.031
최정,05-16,@두산,L,3:5,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.271,0.386,0.671,1.057,22,1.52,-1.15,-0.127
최정,05-19,@KIA,L,1:2,3,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,0.377,0.646,1.023,9,1.35,-0.68,-0.095
최정,05-22,넥센,L,4:10,3,3B,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.251,0.372,0.623,0.995,16,0.91,0.64,0.021
최정,05-24,넥센,W,3:1,3,3B,1,2,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.262,0.386,0.622,1.009,19,0.60,-0.19,-0.014
최정,05-26,한화,W,7:2,3,3B,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.250,0.372,0.594,0.967,20,0.91,-3.20,-0.198
최정,05-30,@두산,L,3:11,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.245,0.366,0.574,0.941,13,0.26,-0.59,-0.026
최정,06-01,KT,W,8:1,6,3B,1,3,2,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.247,0.371,0.582,0.953,19,0.59,0.67,0.050
최정,06-03,KT,L,3:6,5,3B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.259,0.379,0.602,0.981,17,0.69,-0.05,0.002
최정,06-06,삼성,W,7:2,3,3B,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.260,0.379,0.620,0.999,15,0.55,0.75,0.183
최정,06-08,@한화,L,5:7,3,3B,1,5,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.253,0.370,0.613,0.983,19,1.43,-0.40,-0.069
최정,06-10,@한화,L,3:4,3,3B,1,4,2,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.258,0.372,0.609,0.981,16,2.10,0.25,0.143
최정,06-13,@KIA,W,5:4,4,3B,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.250,0.365,0.591,0.955,18,0.73,-0.37,-0.028
최정,06-15,롯데,L,6:14,3,3B,1,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.248,0.365,0.592,0.958,19,1.39,0.38,0.080
최정,06-17,롯데,L,7:13,3,3B,1,2,1,2,0,0,1,5,2,0,0,1,0,0,0,0,0,0,0.251,0.370,0.601,0.971,14,0.17,1.63,0.019
최정,06-29,LG,W,10:1,4,3B,1,2,2,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.254,0.375,0.601,0.976,11,0.41,0.83,0.062
최정,07-03,@넥센,W,9:3,4,3B,1,5,2,2,0,0,2,8,2,0,0,0,0,0,2,0,0,0,0.254,0.374,0.613,0.987,21,0.46,1.06,0.021
최정,07-05,@넥센,L,2:3,4,3B,1,4,0,2,1,0,0,3,1,0,0,0,0,0,1,0,0,0,0.257,0.375,0.608,0.982,13,2.22,0.48,0.083
최정,07-07,한화,W,5:4,4,3B,1,4,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0.256,0.372,0.608,0.980,13,1.19,1.01,0.374
최정,07-10,@LG,W,10:3,4,3B,1,3,2,1,1,0,0,2,0,1,0,1,1,0,1,0,0,0,0.257,0.373,0.614,0.988,19,0.61,0.17,-0.012
최정,07-12,@LG,W,7:4,3,3B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.250,0.367,0.597,0.964,19,0.80,0.20,0.057
최정,07-18,NC,L,3:4,4,3B,1,4,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.251,0.370,0.600,0.970,28,2.77,-0.49,-0.037
최정,07-20,@롯데,W,6:2,4,DH,1,4,1,1,0,0,1,4,2,0,0,0,0,0,2,0,0,0,0.252,0.370,0.606,0.976,19,0.86,0.73,0.109
최정,07-22,@롯데,L,4:12,4,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248,0.367,0.600,0.967,11,0.48,-0.95,-0.047
최정,08-15,@두산,W,12:2,5,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247,0.367,0.596,0.963,3,0.00,-0.18,0.000
최정,09-04,넥센,L,3:7,5,3B,1,1,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0.242,0.366,0.585,0.951,19,1.28,1.29,0.115
최정,09-06,@롯데,L,0:10,4,3B,1,3,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.245,0.368,0.580,0.947,10,0.98,-0.78,-0.085
최정,09-08,두산,L,0:3,4,3B,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0.242,0.368,0.571,0.939,13,2.98,-2.76,-0.462
최정,09-11,KT,W,4:3,5,3B,1,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.235,0.361,0.556,0.917,20,2.19,-0.39,-0.036
최정,09-13,@한화,W,2:1,6,3B,1,3,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.239,0.364,0.553,0.917,11,0.48,-0.03,0.002
최정,09-15,@KIA,L,2:4,6,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.238,0.364,0.547,0.911,16,1.10,-1.76,-0.169
최정,09-18,@KT,L,5:9,7,3B,1,3,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.238,0.366,0.543,0.909,17,1.95,0.42,0.038
최정,09-20,한화,L,2:8,6,3B,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.242,0.365,0.552,0.917,10,1.06,-0.99,-0.098
최정,09-26,LG,W,5:2,5,3B,1,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.241,0.362,0.555,0.917,14,1.28,-0.38,-0.020
최정,09-28,NC,W,6:2,6,3B,1,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.240,0.361,0.549,0.910,19,0.35,-0.51,0.003
최정,10-02,롯데,L,6:8,6,3B,1,4,2,1,0,0,1,4,2,0,0,1,0,0,3,0,0,0,0.238,0.359,0.548,0.906,24,0.91,1.10,0.083
최정,10-06,KIA,L,4:8,6,3B,1,3,1,1,0,0,1,4,1,1,0,1,0,0,0,0,0,0,0.239,0.362,0.552,0.914,26,0.55,0.94,0.135
최정,10-09,삼성,L,4:8,5,3B,1,3,2,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.243,0.367,0.551,0.918,14,0.46,-0.02,0.018
최정,10-13,LG,L,2:3,5,3B,1,4,0,2,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0.244,0.368,0.547,0.915,11,0.71,-0.47,-0.041
최정,10-28,넥센,W,5:1,3,DH,1,4,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.429,0.556,1.286,1.841,15,0.60,0.37,-0.027
최정,10-31,@넥센,L,2:4,3,DH,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0.308,0.471,0.769,1.240,16,1.16,-0.33,-0.040
최정,11-05,@두산,L,3:7,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,21,1.45,-1.16,-0.147
최정,11-09,두산,L,1:2,3,3B,1,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.091,0.167,0.091,0.258,26,0.95,0.33,-0.001
최정,11-12,@두산,W,5:4,3,3B,1,4,1,1,0,0,1,4,1,0,0,3,0,0,2,0,0,0,0.118,0.348,0.294,0.642,36,1.40,1.73,0.481
최정,03-25,롯데,W,5:0,3,3B,1,2,1,1,1,0,0,2,0,0,0,2,0,0,1,0,0,0,0.286,0.444,0.429,0.873,16,0.57,1.00,0.049
최정,03-28,KT,L,5:8,3,3B,1,4,1,3,1,0,0,4,0,1,0,0,0,0,1,0,0,0,0.375,0.444,0.688,1.132,13,0.53,0.67,0.044
최정,03-30,@한화,W,8:4,3,3B,1,4,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.250,0.333,0.458,0.792,25,0.71,-0.63,-0.029
최정,04-01,@한화,W,13:1,3,DH,1,5,3,3,0,0,3,12,3,0,0,1,0,0,1,0,0,0,0.281,0.395,0.719,1.113,28,0.36,3.04,0.159
최정,04-04,KIA,L,6:9,3,3B,1,5,2,2,1,0,0,3,2,0,0,0,0,0,2,0,0,0,0.293,0.396,0.732,1.128,19,1.39,1.98,0.150
최정,04-08,삼성,L,4:12,3,3B,1,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.292,0.404,0.667,1.070,14,0.44,-0.06,0.007
최정,04-12,@LG,L,4:5,3,3B,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.273,0.375,0.600,0.975,15,1.89,-0.90,-0.065
최정,04-14,NC,W,7:0,3,3B,1,3,2,1,0,0,1,4,1,0,0,2,0,0,1,0,0,0,0.295,0.411,0.656,1.067,25,0.31,1.25,0.083
최정,04-17,@KT,W,9:5,3,3B,1,3,1,1,0,0,0,1,0,2,0,2,1,0,1,0,0,0,0.279,0.410,0.603,1.013,32,0.72,0.43,0.096
최정,04-19,@KT,W,6:5,3,3B,1,4,2,1,0,0,1,4,2,0,0,0,0,0,3,0,0,0,0.299,0.413,0.701,1.114,15,0.90,1.70,0.148
최정,04-21,@롯데,L,3:4,3,3B,1,5,1,1,0,0,1,4,3,0,0,0,0,0,1,0,0,0,0.279,0.392,0.674,1.067,21,1.74,0.61,0.164
최정,04-24,두산,L,9:10,3,3B,1,6,1,2,1,0,1,6,3,0,0,0,0,0,2,0,0,0,0.281,0.389,0.688,1.077,17,3.02,0.86,-0.065
최정,04-26,두산,W,5:4,3,DH,1,3,2,2,0,0,2,8,3,0,0,1,0,0,1,0,0,0,0.282,0.393,0.718,1.112,15,0.44,2.62,0.235
최정,04-28,@넥센,W,6:4,3,DH,1,5,0,1,1,0,0,2,2,0,0,0,0,0,3,0,0,0,0.273,0.385,0.691,1.076,26,1.76,0.58,0.297
최정,05-01,@삼성,W,12:3,3,3B,1,5,2,2,0,0,1,5,1,0,0,0,1,0,1,0,0,0,0.271,0.390,0.686,1.077,20,0.10,0.63,0.101
최정,05-03,@삼성,L,4:8,3,3B,1,4,1,1,0,0,1,4,1,0,0,0,0,0,3,0,0,0,0.278,0.393,0.690,1.084,20,0.37,0.37,-0.013
최정,05-05,롯데,L,1:8,3,3B,1,4,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0.278,0.392,0.677,1.069,14,1.19,-0.24,-0.043
최정,05-09,@NC,W,6:5,7,PH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.275,0.387,0.659,1.046,1,0.07,-0.97,-0.003
최정,05-11,LG,L,9:14,3,3B,1,5,1,2,0,0,1,5,3,0,0,0,0,0,2,1,0,0,0.279,0.387,0.680,1.068,16,1.19,1.25,0.183
최정,05-15,@두산,L,4:6,3,3B,1,1,1,1,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0.278,0.394,0.689,1.083,5,0.71,1.26,0.111
최정,05-18,@KIA,L,1:5,3,3B,1,3,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.266,0.383,0.658,1.041,22,1.37,0.09,0.036
최정,05-20,@KIA,L,3:8,3,3B,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.255,0.369,0.630,1.000,18,0.68,-0.81,-0.071
최정,05-23,넥센,W,13:2,3,3B,1,3,2,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0.259,0.379,0.624,1.003,6,0.44,1.58,0.073
최정,05-25,한화,W,5:1,3,3B,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.257,0.381,0.611,0.992,13,1.00,-0.62,-0.074
