,이름,year,안타,2타,3타,홈런,사구,볼넷,고4,병살,삼진,희타,타수,도루,투구,gap,num_game,on_base,slg
t6,김호재,2021,1,0,0,0,0,0,0,0,1,0,8,0,38,7,5,0.125,0.125
t7,김호재,2021,1,0,0,0,0,0,0,0,0,1,1,0,3,10,5,0.5,1.0
t9,김호재,2021,0,0,0,0,1,2,0,0,2,0,6,0,43,5,5,0.3333333333333333,0.0
t10,김호재,2021,2,0,0,0,0,2,0,0,1,0,7,0,29,5,5,0.4444444444444444,0.2857142857142857
t11,김호재,2021,1,0,0,0,0,0,0,0,0,0,8,0,32,5,5,0.125,0.125
t1,한승택,2021,2,1,0,0,1,3,0,0,7,0,12,0,66,10,5,0.4375,0.3333333333333333
t2,한승택,2021,1,0,0,1,1,3,0,0,3,1,9,0,64,9,5,0.42857142857142855,0.5555555555555556
t3,한승택,2021,2,0,0,0,1,4,0,0,6,0,12,0,64,13,5,0.4117647058823529,0.16666666666666666
t4,한승택,2021,3,1,0,1,0,0,0,0,3,0,16,0,62,9,5,0.3125,0.5625
t5,한승택,2021,2,0,0,0,0,3,0,0,1,0,5,0,41,7,5,0.625,0.4
t6,한승택,2021,1,0,0,0,0,1,0,0,0,0,10,0,48,6,5,0.18181818181818182,0.1
t7,한승택,2021,4,1,0,0,0,2,0,1,4,0,14,0,61,10,5,0.4375,0.42857142857142855
t8,한승택,2021,2,0,0,0,0,1,0,0,4,1,13,0,51,7,5,0.2,0.15384615384615385
t9,한승택,2021,3,1,0,0,0,1,0,0,5,2,14,0,71,8,5,0.29411764705882354,0.35714285714285715
t10,한승택,2021,4,1,0,0,0,2,0,1,5,1,14,0,57,6,5,0.4117647058823529,0.42857142857142855
t11,한승택,2021,3,0,0,0,0,1,0,0,3,0,10,0,49,7,5,0.36363636363636365,0.3
t1,권희동,2021,2,0,0,0,2,2,0,1,1,0,12,0,68,6,5,0.375,0.16666666666666666
t2,권희동,2021,7,0,0,1,0,3,1,0,2,0,16,1,95,5,5,0.6,0.6875
t3,권희동,2021,4,0,0,1,1,1,0,0,1,0,12,0,72,5,5,0.5,0.6666666666666666
t4,권희동,2021,4,1,0,1,0,4,0,0,2,0,11,0,68,4,5,0.6666666666666666,0.9090909090909091
t5,권희동,2021,4,0,0,2,1,3,0,1,5,0,20,0,101,6,5,0.4166666666666667,0.6
t6,권희동,2021,5,1,0,0,0,2,0,0,0,1,9,0,52,5,5,0.6666666666666666,0.7777777777777778
t7,권희동,2021,3,0,0,1,0,2,0,2,2,0,13,1,61,6,5,0.4,0.5384615384615384
t8,권희동,2021,1,0,0,0,0,3,0,0,2,0,7,0,48,6,5,0.4,0.14285714285714285
t9,권희동,2021,4,1,0,2,0,1,0,0,2,0,17,0,70,5,5,0.4444444444444444,0.8235294117647058
t10,권희동,2021,1,0,0,0,0,3,0,0,5,0,9,0,53,5,5,0.3333333333333333,0.1111111111111111
t11,권희동,2021,0,0,0,0,1,5,0,0,2,0,7,0,76,5,5,0.46153846153846156,0.0
t1,정수빈,2021,1,0,0,0,0,0,0,0,2,0,8,0,31,18,5,0.125,0.125
t3,정수빈,2021,4,0,1,0,0,0,0,0,5,0,19,0,66,7,5,0.2631578947368421,0.3684210526315789
t4,정수빈,2021,3,0,0,1,0,2,0,2,1,0,10,2,45,5,5,0.5,0.7
t5,정수빈,2021,1,0,0,0,0,2,0,0,1,0,14,0,58,8,5,0.1875,0.07142857142857142
t6,정수빈,2021,2,1,0,0,0,1,0,1,4,0,13,2,52,7,5,0.2857142857142857,0.3076923076923077
t7,정수빈,2021,6,0,1,0,0,3,0,0,2,0,14,1,80,4,5,0.5882352941176471,0.6428571428571429
t8,정수빈,2021,1,0,0,0,0,1,0,0,3,0,5,0,28,5,5,0.3333333333333333,0.2
t9,정수빈,2021,0,0,0,0,0,2,0,1,1,0,8,0,42,32,5,0.2,0.0
t10,정수빈,2021,2,0,0,0,0,4,0,0,5,0,10,1,67,5,5,0.42857142857142855,0.2
t1,신본기,2021,1,1,0,0,0,0,0,0,1,0,4,0,13,6,5,0.5,0.75
t2,신본기,2021,1,0,0,0,0,1,0,0,2,0,5,0,27,6,5,0.3333333333333333,0.2
t4,신본기,2021,0,0,0,0,0,0,0,0,4,0,9,0,43,6,5,0.0,0.0
t5,신본기,2021,1,1,0,0,1,3,0,0,5,0,14,0,73,6,5,0.3333333333333333,0.21428571428571427
t6,신본기,2021,3,1,0,0,1,2,0,1,3,1,11,0,60,4,5,0.4666666666666667,0.45454545454545453
t7,신본기,2021,4,1,0,0,0,1,0,0,5,0,16,0,53,6,5,0.35294117647058826,0.375
t8,신본기,2021,5,0,0,0,0,3,0,1,5,1,18,0,94,5,5,0.36363636363636365,0.2777777777777778
t9,신본기,2021,5,1,0,0,0,2,0,0,2,0,18,1,86,5,5,0.4,0.3888888888888889
t10,신본기,2021,0,0,0,0,0,2,0,0,1,0,3,0,23,8,5,0.4,0.0
t1,이학주,2021,0,0,0,0,0,0,0,0,3,0,7,1,25,7,5,0.0,0.0
t2,이학주,2021,1,0,0,0,0,1,0,1,8,1,12,0,55,7,5,0.14285714285714285,0.08333333333333333
t3,이학주,2021,2,0,0,0,0,1,0,0,5,2,17,0,79,6,5,0.15,0.11764705882352941
t4,이학주,2021,8,1,0,1,0,0,0,1,3,0,16,1,70,7,5,0.625,0.875
t6,이학주,2021,4,1,0,0,0,0,0,0,6,1,16,0,67,6,5,0.29411764705882354,0.375
t7,이학주,2021,2,0,0,2,1,1,0,0,2,0,7,0,39,4,5,0.6666666666666666,1.4285714285714286
t8,이학주,2021,1,0,0,0,0,2,0,0,5,0,7,0,44,4,5,0.3333333333333333,0.14285714285714285
t9,이학주,2021,3,2,0,0,0,3,0,1,5,0,14,0,68,4,5,0.47058823529411764,0.5
t10,이학주,2021,4,2,0,0,0,1,0,0,5,0,16,0,66,5,5,0.4117647058823529,0.5
t1,오윤석,2021,3,0,0,1,1,2,0,0,3,0,11,1,58,5,5,0.5,0.6363636363636364
t2,오윤석,2021,4,0,0,0,0,2,0,0,1,1,8,0,45,5,5,0.5454545454545454,0.5
t3,오윤석,2021,1,0,0,0,0,2,0,0,5,1,9,0,50,5,5,0.25,0.1111111111111111
t4,오윤석,2021,4,1,0,0,0,4,0,0,1,0,7,0,47,4,5,0.8181818181818182,0.8571428571428571
t5,오윤석,2021,3,0,0,1,0,1,0,0,4,0,13,1,44,7,5,0.35714285714285715,0.5384615384615384
t6,오윤석,2021,3,2,0,0,0,2,0,0,3,0,9,0,48,10,5,0.6363636363636364,0.7777777777777778
t7,오윤석,2021,0,0,0,0,0,0,0,1,5,0,11,0,44,18,5,0.0,0.0
t8,오윤석,2021,2,2,0,0,0,1,0,0,1,0,6,0,23,9,5,0.7142857142857143,1.0
t9,오윤석,2021,4,1,0,1,0,0,0,0,7,0,14,1,61,11,5,0.42857142857142855,0.7142857142857143
t10,오윤석,2021,2,1,0,0,0,1,0,1,1,0,10,0,45,6,5,0.36363636363636365,0.4
t1,류지혁,2021,1,1,0,0,0,6,0,0,1,0,11,0,68,7,5,0.47058823529411764,0.2727272727272727
t2,류지혁,2021,3,1,0,0,1,3,0,0,2,0,13,0,63,7,5,0.47058823529411764,0.38461538461538464
t3,류지혁,2021,4,0,0,1,0,4,1,1,3,1,13,0,63,5,5,0.5263157894736842,0.6153846153846154
t4,류지혁,2021,6,0,0,0,0,1,0,0,3,0,20,0,71,12,5,0.3333333333333333,0.3
t5,류지혁,2021,2,0,0,0,1,1,0,0,1,0,11,0,60,5,5,0.3076923076923077,0.18181818181818182
t6,류지혁,2021,5,1,0,0,1,3,0,1,2,0,15,0,66,6,5,0.5263157894736842,0.4666666666666667
t7,류지혁,2021,3,0,0,0,0,2,0,0,2,0,13,0,55,15,5,0.3333333333333333,0.23076923076923078
t8,류지혁,2021,4,1,0,0,0,1,0,1,1,0,18,0,59,5,5,0.3157894736842105,0.3333333333333333
t9,류지혁,2021,3,0,0,0,2,1,0,0,3,1,16,0,68,5,5,0.3,0.1875
t10,류지혁,2021,4,1,0,0,0,1,0,0,2,0,12,0,48,4,5,0.46153846153846156,0.5
t1,라모스,2021,6,0,1,1,0,1,0,0,2,0,16,0,64,6,5,0.5294117647058824,0.8125
t2,라모스,2021,1,1,0,0,1,3,0,1,4,0,16,0,88,5,5,0.3,0.1875
t3,라모스,2021,6,1,0,2,1,1,0,1,6,0,19,0,68,6,5,0.5238095238095238,0.8421052631578947
t4,라모스,2021,5,1,0,1,0,1,0,0,5,0,17,0,65,6,5,0.4444444444444444,0.6470588235294118
t5,라모스,2021,7,0,0,1,0,1,0,0,6,0,23,0,95,4,5,0.375,0.4782608695652174
t6,라모스,2021,4,0,0,0,0,2,0,0,6,0,21,0,89,6,5,0.2608695652173913,0.19047619047619047
t7,라모스,2021,3,2,0,1,0,3,0,0,2,0,17,0,81,5,5,0.45,0.6470588235294118
t8,라모스,2021,5,1,0,1,0,3,0,0,4,0,19,0,97,5,5,0.45454545454545453,0.5789473684210527
t9,라모스,2021,4,0,0,0,0,1,0,0,4,0,20,0,86,4,5,0.23809523809523808,0.2
t10,라모스,2021,4,1,0,1,0,1,0,0,4,0,14,0,70,5,5,0.4666666666666667,0.7142857142857143
t1,김재호,2021,2,1,0,0,1,2,0,0,1,0,6,0,39,6,5,0.6666666666666666,0.6666666666666666
t3,김재호,2021,3,2,0,0,0,1,0,2,3,0,16,0,55,6,5,0.35294117647058826,0.4375
t4,김재호,2021,3,1,0,0,0,1,0,0,3,0,12,0,47,6,5,0.38461538461538464,0.4166666666666667
t5,김재호,2021,5,1,0,0,0,1,0,0,3,0,13,0,55,5,5,0.5,0.5384615384615384
t6,김재호,2021,2,1,0,0,0,3,0,0,0,2,10,0,55,8,5,0.4,0.4
t7,김재호,2021,2,0,0,0,0,4,0,1,4,0,10,0,62,7,5,0.42857142857142855,0.2
t8,김재호,2021,7,0,0,1,1,1,0,1,0,1,18,0,57,5,5,0.47619047619047616,0.6111111111111112
t9,김재호,2021,4,0,0,0,0,0,0,0,2,1,14,0,61,9,5,0.26666666666666666,0.2857142857142857
t10,김재호,2021,0,0,0,0,0,4,0,0,2,0,14,0,74,4,5,0.2222222222222222,0.0
t1,박세혁,2021,1,0,0,0,0,0,0,0,3,1,9,1,34,7,5,0.1,0.1111111111111111
t2,박세혁,2021,3,2,0,0,0,2,0,0,2,0,9,0,45,6,5,0.6363636363636364,0.7777777777777778
t3,박세혁,2021,3,1,0,0,0,0,0,0,3,0,14,0,52,6,5,0.2857142857142857,0.35714285714285715
t5,박세혁,2021,1,0,0,0,1,3,0,0,0,0,11,0,66,7,5,0.3333333333333333,0.09090909090909091
t6,박세혁,2021,6,0,0,0,0,2,0,1,1,1,16,1,77,5,5,0.42105263157894735,0.375
t7,박세혁,2021,5,2,0,0,0,1,0,0,2,0,12,1,56,4,5,0.6153846153846154,0.75
t8,박세혁,2021,4,2,0,0,1,2,0,0,1,0,10,0,45,4,5,0.6923076923076923,0.8
t9,박세혁,2021,2,0,0,0,2,3,0,1,5,0,13,0,79,6,5,0.3888888888888889,0.15384615384615385
t10,박세혁,2021,3,0,0,0,0,0,0,0,3,0,18,0,75,5,5,0.16666666666666666,0.16666666666666666
t1,박민우,2021,4,0,1,0,0,4,0,0,6,0,18,2,92,19,5,0.4090909090909091,0.3888888888888889
t2,박민우,2021,2,0,1,0,1,1,0,0,3,1,19,0,85,6,5,0.22727272727272727,0.2631578947368421
t3,박민우,2021,6,1,0,0,1,1,0,1,0,0,21,2,93,7,5,0.391304347826087,0.38095238095238093
t4,박민우,2021,7,2,0,0,0,2,0,0,2,0,22,1,98,5,5,0.4583333333333333,0.5
t5,박민우,2021,2,1,0,0,0,3,0,1,3,0,14,2,71,6,5,0.35294117647058826,0.2857142857142857
t6,박민우,2021,4,0,0,0,1,3,0,0,3,1,17,1,84,7,5,0.36363636363636365,0.23529411764705882
t7,박민우,2021,4,1,0,0,2,2,0,0,1,1,10,3,54,6,5,0.6,0.6
t8,박민우,2021,8,0,1,1,0,1,0,0,2,0,20,1,76,15,5,0.5238095238095238,0.75
t9,박민우,2021,5,0,0,0,0,1,0,0,1,1,21,0,92,6,5,0.2608695652173913,0.23809523809523808
t10,박민우,2021,5,0,0,0,2,4,0,2,2,0,18,0,88,5,5,0.4583333333333333,0.2777777777777778
t1,김호령,2021,2,0,0,0,0,0,0,0,10,0,16,0,61,10,5,0.125,0.125
t2,김호령,2021,1,0,0,0,0,0,0,1,1,0,9,0,41,6,5,0.1111111111111111,0.1111111111111111
t3,김호령,2021,5,0,0,0,1,2,0,0,6,0,17,2,91,35,5,0.4,0.29411764705882354
t4,김호령,2021,8,0,0,3,0,1,0,0,2,0,20,1,82,8,5,0.5714285714285714,1.0
t5,김호령,2021,1,0,0,0,1,3,0,0,2,0,5,0,44,9,5,0.5555555555555556,0.2
t6,김호령,2021,2,0,0,0,0,2,0,0,3,0,8,0,41,4,5,0.4,0.25
t7,김호령,2021,2,1,0,0,2,1,0,0,2,0,7,0,41,5,5,0.6,0.5714285714285714
t8,김호령,2021,3,0,0,1,1,3,0,0,5,1,14,0,70,6,5,0.42105263157894735,0.5
t9,김호령,2021,0,0,0,0,0,1,0,1,5,0,9,0,38,7,5,0.1,0.0
t1,정진호,2021,1,0,0,0,0,2,0,1,2,0,15,0,95,8,5,0.17647058823529413,0.06666666666666667
t2,정진호,2021,3,0,0,0,0,0,0,0,4,0,16,1,64,4,5,0.1875,0.1875
t3,정진호,2021,6,3,0,0,0,2,0,0,4,1,18,1,80,4,5,0.5238095238095238,0.6666666666666666
t4,정진호,2021,7,3,0,0,0,3,0,0,1,0,19,1,92,5,5,0.5909090909090909,0.6842105263157895
t5,정진호,2021,1,0,0,0,0,4,1,0,0,1,11,0,57,11,5,0.35294117647058826,0.09090909090909091
t6,정진호,2021,2,0,0,0,1,1,0,2,2,1,15,1,71,13,5,0.2222222222222222,0.13333333333333333
t7,정진호,2021,4,1,0,0,0,2,0,0,2,0,13,0,53,7,5,0.4666666666666667,0.46153846153846156
t8,정진호,2021,3,1,0,0,0,1,0,1,3,0,15,0,76,10,5,0.3125,0.3333333333333333
t9,정진호,2021,5,0,0,0,0,0,0,1,2,1,13,0,54,11,5,0.35714285714285715,0.38461538461538464
t1,지시완,2021,1,0,0,0,1,3,0,0,3,0,8,0,70,11,5,0.4166666666666667,0.125
t2,지시완,2021,1,0,0,1,2,2,0,0,2,0,7,0,57,34,5,0.5454545454545454,0.7142857142857143
t3,지시완,2021,2,0,0,1,1,1,0,0,6,0,11,0,50,6,5,0.38461538461538464,0.5454545454545454
t4,지시완,2021,2,0,0,0,0,2,0,1,3,0,10,0,51,6,5,0.3333333333333333,0.2
t5,지시완,2021,3,3,0,0,0,2,0,0,5,0,14,0,73,3,5,0.5,0.6428571428571429
t6,지시완,2021,3,1,0,1,1,3,0,3,4,0,16,0,81,10,5,0.45,0.5625
t7,지시완,2021,2,0,0,1,0,0,0,0,5,0,17,0,70,6,5,0.17647058823529413,0.35294117647058826
t8,지시완,2021,4,0,0,1,0,0,0,0,4,0,17,0,62,8,5,0.29411764705882354,0.47058823529411764
t9,지시완,2021,5,0,0,0,0,0,0,0,4,0,11,0,47,31,5,0.45454545454545453,0.45454545454545453
t1,김준태,2021,0,0,0,0,0,4,0,1,4,0,8,0,51,7,5,0.3333333333333333,0.0
t2,김준태,2021,1,0,0,1,0,1,0,0,6,0,14,0,68,8,5,0.2,0.35714285714285715
t3,김준태,2021,1,0,0,0,0,2,0,0,1,0,5,0,34,10,5,0.42857142857142855,0.2
t4,김준태,2021,5,0,0,0,0,2,0,0,3,0,12,0,61,6,5,0.5,0.4166666666666667
t5,김준태,2021,4,1,0,0,0,0,0,1,5,0,18,0,82,6,5,0.2777777777777778,0.3333333333333333
t6,김준태,2021,3,2,0,0,1,1,0,0,2,0,11,0,53,4,5,0.5384615384615384,0.6363636363636364
t7,김준태,2021,5,2,0,1,0,2,0,0,1,0,14,0,57,5,5,0.625,0.9285714285714286
t8,김준태,2021,2,0,0,1,0,1,0,0,4,0,9,0,45,4,5,0.4,0.6666666666666666
t9,김준태,2021,1,0,0,0,0,4,0,0,6,0,13,0,79,6,5,0.29411764705882354,0.07692307692307693
t2,이성열,2021,0,0,0,0,0,1,0,0,5,0,10,0,50,6,5,0.09090909090909091,0.0
t3,이성열,2021,7,4,0,0,0,0,0,1,6,0,18,1,78,7,5,0.6111111111111112,0.8333333333333334
t4,이성열,2021,3,1,0,0,0,2,0,1,1,0,13,0,57,12,5,0.4,0.38461538461538464
t5,이성열,2021,4,2,0,1,0,4,0,0,3,0,12,0,72,9,5,0.6875,1.0
t6,이성열,2021,3,1,0,0,0,2,0,0,7,0,16,0,80,9,5,0.3333333333333333,0.3125
t7,이성열,2021,0,0,0,0,0,1,0,0,4,0,11,0,52,7,5,0.08333333333333333,0.0
t8,이성열,2021,3,0,0,0,0,3,0,0,4,0,15,0,60,9,5,0.3333333333333333,0.2
t9,이성열,2021,3,0,0,0,0,3,0,0,1,0,9,0,49,6,5,0.5,0.3333333333333333
t2,배성근,2021,0,0,0,0,0,2,0,0,1,0,1,0,14,5,5,0.6666666666666666,0.0
t3,배성근,2021,1,1,0,0,0,2,0,1,1,0,5,1,28,10,5,0.5714285714285714,0.6
t4,배성근,2021,2,0,0,1,0,1,0,0,5,0,11,0,56,7,5,0.3333333333333333,0.5454545454545454
t5,배성근,2021,2,0,0,0,0,1,0,0,5,0,10,0,48,5,5,0.2727272727272727,0.2
t6,배성근,2021,1,0,0,0,0,2,0,0,0,0,3,0,23,4,5,0.6,0.3333333333333333
t7,배성근,2021,0,0,0,0,0,0,0,0,1,0,1,0,5,9,5,0.0,0.0
t8,배성근,2021,1,0,0,0,0,0,0,0,5,0,6,0,26,11,5,0.16666666666666666,0.16666666666666666
t9,배성근,2021,6,1,0,0,0,2,0,0,5,1,17,0,75,4,5,0.45,0.47058823529411764
t1,정진기,2021,4,1,0,1,1,1,0,1,1,0,14,0,52,5,5,0.5,0.7142857142857143
t2,정진기,2021,0,0,0,0,0,0,0,0,1,0,2,0,11,7,5,0.0,0.0
t3,정진기,2021,2,0,0,0,0,0,0,0,4,0,10,0,43,6,5,0.2,0.2
t5,정진기,2021,4,0,0,1,0,2,0,0,3,0,22,1,83,4,5,0.2916666666666667,0.36363636363636365
t6,정진기,2021,2,0,0,1,0,0,0,0,3,2,10,0,45,8,5,0.25,0.6
t7,정진기,2021,2,2,0,0,0,0,0,0,2,0,8,0,34,6,5,0.5,0.75
t8,정진기,2021,3,1,0,0,0,1,0,0,1,0,7,0,34,7,5,0.625,0.7142857142857143
t9,정진기,2021,2,0,0,0,0,0,0,0,5,0,15,0,41,26,5,0.13333333333333333,0.13333333333333333
t2,김민하,2021,1,0,1,0,0,0,0,0,1,0,12,0,40,6,5,0.16666666666666666,0.3333333333333333
t3,김민하,2021,2,0,0,0,2,1,0,1,4,0,11,1,59,6,5,0.35714285714285715,0.18181818181818182
t4,김민하,2021,1,0,0,0,1,2,0,0,3,0,7,0,42,8,5,0.4,0.14285714285714285
t5,김민하,2021,3,0,0,0,0,2,0,1,4,0,14,1,70,12,5,0.3125,0.21428571428571427
t6,김민하,2021,3,1,0,1,2,2,0,0,6,0,13,1,84,6,5,0.5294117647058824,0.6923076923076923
t7,김민하,2021,3,0,0,0,0,2,0,1,5,0,15,1,66,11,5,0.29411764705882354,0.2
t8,김민하,2021,7,3,0,0,0,3,0,0,4,0,15,1,90,9,5,0.7222222222222222,0.8666666666666667
t9,김민하,2021,1,0,0,0,2,3,0,0,5,0,14,1,75,8,5,0.3157894736842105,0.07142857142857142
t2,오재원,2021,1,1,0,0,0,0,0,1,3,0,7,0,33,28,5,0.2857142857142857,0.42857142857142855
t3,오재원,2021,0,0,0,0,0,0,0,0,0,0,5,0,11,7,5,0.0,0.0
t4,오재원,2021,0,0,0,0,0,1,0,1,2,0,6,1,38,7,5,0.14285714285714285,0.0
t5,오재원,2021,1,0,0,0,0,0,0,0,2,0,8,0,27,6,5,0.125,0.125
t6,오재원,2021,5,1,0,0,0,1,0,0,2,0,15,1,66,4,5,0.4375,0.4666666666666667
t7,오재원,2021,1,0,0,0,0,2,0,1,0,0,6,0,23,7,5,0.375,0.16666666666666666
t8,오재원,2021,3,1,0,0,0,1,0,0,3,0,10,0,48,6,5,0.45454545454545453,0.5
t1,조한민,2021,1,0,0,1,0,0,0,0,7,0,14,0,63,5,5,0.14285714285714285,0.35714285714285715
t2,조한민,2021,1,0,0,0,0,2,0,0,4,0,7,0,41,5,5,0.3333333333333333,0.14285714285714285
t3,조한민,2021,0,0,0,0,0,0,0,0,7,1,9,0,50,35,5,0.0,0.0
t4,조한민,2021,5,0,0,0,1,3,0,1,3,0,14,1,67,6,5,0.5,0.35714285714285715
t5,조한민,2021,4,4,0,0,0,0,0,0,5,0,15,0,56,7,5,0.5333333333333333,0.8
t6,조한민,2021,1,0,0,0,0,0,0,0,4,0,9,0,46,5,5,0.1111111111111111,0.1111111111111111
t7,조한민,2021,2,0,0,2,0,1,0,0,12,0,17,0,85,7,5,0.2777777777777778,0.5882352941176471
t8,조한민,2021,6,1,0,2,1,1,0,1,6,0,17,1,65,7,5,0.5789473684210527,0.9411764705882353
t2,최용제,2021,2,0,0,0,0,0,0,0,1,0,5,0,23,11,5,0.4,0.4
t3,최용제,2021,2,0,0,0,0,0,0,0,2,0,5,0,16,7,5,0.4,0.4
t4,최용제,2021,3,1,0,0,0,1,0,0,1,0,7,0,30,9,5,0.625,0.7142857142857143
t5,최용제,2021,3,0,0,0,0,2,0,0,2,0,11,0,45,6,5,0.38461538461538464,0.2727272727272727
t6,최용제,2021,3,1,0,0,1,1,0,0,0,0,8,0,38,8,5,0.6,0.625
t7,최용제,2021,1,0,0,0,0,0,0,0,3,0,8,0,35,7,5,0.125,0.125
t8,최용제,2021,2,1,0,0,0,3,0,0,0,0,4,0,32,4,5,0.8571428571428571,1.0
t2,문상철,2021,0,0,0,0,0,0,0,1,4,0,7,0,27,22,5,0.0,0.0
t3,문상철,2021,3,2,0,0,0,0,0,0,3,0,10,1,28,8,5,0.5,0.7
t4,문상철,2021,3,0,0,2,0,1,0,0,7,0,14,0,56,4,5,0.4,0.7857142857142857
t5,문상철,2021,2,0,0,0,1,0,0,0,3,0,10,0,42,9,5,0.2727272727272727,0.2
t6,문상철,2021,0,0,0,0,0,1,0,0,2,0,4,0,19,5,5,0.2,0.0
t7,문상철,2021,2,2,0,0,0,2,0,0,2,0,9,1,41,5,5,0.5454545454545454,0.6666666666666666
t8,문상철,2021,4,2,0,0,0,1,0,0,3,0,12,0,47,6,5,0.5384615384615384,0.6666666666666666
t1,김재성,2021,2,1,0,0,0,0,0,1,1,0,8,0,25,11,5,0.375,0.5
t3,김재성,2021,0,0,0,0,0,2,0,0,4,0,10,1,50,10,5,0.16666666666666666,0.0
t4,김재성,2021,0,0,0,0,0,0,0,0,0,0,6,0,19,11,5,0.0,0.0
t5,김재성,2021,0,0,0,0,0,1,0,0,3,0,5,0,23,8,5,0.16666666666666666,0.0
t6,김재성,2021,3,0,1,1,1,0,0,0,1,0,10,0,29,7,5,0.5454545454545454,1.0
t7,김재성,2021,1,0,0,0,0,0,0,0,0,0,3,0,11,10,5,0.3333333333333333,0.3333333333333333
t8,김재성,2021,2,1,0,0,0,1,0,1,2,0,11,0,54,15,5,0.3333333333333333,0.36363636363636365
t1,프레이타스,2021,1,0,0,0,0,2,0,0,4,0,12,0,54,5,5,0.21428571428571427,0.08333333333333333
t2,프레이타스,2021,4,0,0,0,0,1,0,1,4,0,13,0,57,9,5,0.35714285714285715,0.3076923076923077
t3,프레이타스,2021,6,3,0,1,0,1,0,1,2,0,12,0,48,4,5,0.8461538461538461,1.3333333333333333
t4,프레이타스,2021,2,0,0,0,0,0,0,1,5,0,14,0,51,19,5,0.14285714285714285,0.14285714285714285
t5,프레이타스,2021,6,1,0,0,0,2,0,2,3,0,19,0,82,5,5,0.42857142857142855,0.42105263157894735
t6,프레이타스,2021,3,1,0,1,0,1,0,1,4,0,16,0,60,4,5,0.35294117647058826,0.5625
t7,프레이타스,2021,5,3,0,0,1,0,0,0,2,0,18,0,66,4,5,0.47368421052631576,0.6111111111111112
t8,프레이타스,2021,5,1,0,0,0,0,0,1,3,0,23,0,90,6,5,0.2608695652173913,0.30434782608695654
t1,황대인,2021,2,0,0,0,0,2,0,1,3,0,11,0,49,9,5,0.3076923076923077,0.18181818181818182
t3,황대인,2021,2,0,0,0,0,1,0,0,5,0,20,0,80,9,5,0.14285714285714285,0.1
t4,황대인,2021,4,1,0,1,0,3,0,1,3,0,17,0,72,4,5,0.45,0.5882352941176471
t5,황대인,2021,8,1,0,2,0,0,0,0,5,0,21,0,68,7,5,0.5238095238095238,0.8571428571428571
t6,황대인,2021,3,1,0,0,0,1,0,0,3,0,16,0,67,6,5,0.29411764705882354,0.3125
t7,황대인,2021,5,1,0,0,0,0,0,0,3,1,17,0,41,5,5,0.3333333333333333,0.4117647058823529
t8,황대인,2021,4,0,0,0,0,0,0,1,4,0,17,0,64,8,5,0.23529411764705882,0.23529411764705882
t1,김동엽,2021,1,0,0,0,1,0,0,0,4,0,10,0,35,5,5,0.18181818181818182,0.1
t3,김동엽,2021,1,0,0,0,1,1,0,0,2,0,11,0,48,8,5,0.23076923076923078,0.09090909090909091
t4,김동엽,2021,4,1,0,0,0,2,0,0,2,0,13,0,48,9,5,0.4666666666666667,0.46153846153846156
t5,김동엽,2021,2,0,0,0,0,0,0,0,3,0,12,0,45,10,5,0.16666666666666666,0.16666666666666666
t6,김동엽,2021,4,1,0,0,0,1,0,0,5,0,14,0,64,6,5,0.4,0.42857142857142855
t7,김동엽,2021,3,0,0,0,0,2,0,1,4,0,16,1,69,13,5,0.2777777777777778,0.1875
t8,김동엽,2021,1,0,0,0,1,1,0,0,5,0,12,0,74,5,5,0.21428571428571427,0.08333333333333333
t2,김민혁,2021,3,0,0,0,0,1,0,0,2,0,13,0,49,5,5,0.2857142857142857,0.23076923076923078
t3,김민혁,2021,1,0,0,0,1,2,0,1,1,1,7,0,37,12,5,0.36363636363636365,0.14285714285714285
t4,김민혁,2021,5,0,0,0,0,5,0,0,1,0,11,0,65,8,5,0.625,0.45454545454545453
t5,김민혁,2021,3,0,1,0,0,0,0,0,7,0,14,1,66,5,5,0.2857142857142857,0.42857142857142855
t6,김민혁,2021,6,0,0,0,0,3,0,0,2,0,17,1,71,4,5,0.45,0.35294117647058826
t7,김민혁,2021,1,0,0,0,0,0,0,0,3,0,7,0,36,5,5,0.14285714285714285,0.14285714285714285
t8,김민혁,2021,3,0,1,0,0,0,0,0,1,0,6,0,30,6,5,0.6666666666666666,1.0
t1,도태훈,2021,1,0,0,0,0,0,0,0,2,0,4,0,18,5,5,0.25,0.25
t2,도태훈,2021,0,0,0,0,1,1,0,0,0,0,2,1,17,7,5,0.5,0.0
t4,도태훈,2021,1,0,0,0,0,0,0,1,1,0,7,0,31,12,5,0.14285714285714285,0.14285714285714285
t6,도태훈,2021,1,0,0,0,0,0,0,0,2,0,6,0,25,22,5,0.16666666666666666,0.16666666666666666
t7,도태훈,2021,0,0,0,0,1,1,0,0,1,0,8,0,37,5,5,0.2,0.0
t2,이정훈,2021,4,0,0,0,0,2,0,0,6,0,20,0,78,6,5,0.2727272727272727,0.2
t3,이정훈,2021,1,0,0,0,0,3,0,1,4,0,12,0,78,7,5,0.26666666666666666,0.08333333333333333
t4,이정훈,2021,3,2,0,0,0,2,0,0,8,0,20,0,98,6,5,0.3181818181818182,0.35
t5,이정훈,2021,8,1,0,1,3,4,0,0,3,0,16,0,90,6,5,0.7391304347826086,0.875
